X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"2442",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"148",ES,ESP,España,Centro (ES),Castilla y León,León,Vega de Valcarce,modis,0,0,0,0,0,85.8108108107528,14.1891891891796,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2443",2009/03/21 00:00:00,2009/03/21 00:00:00+00,"80",ES,ESP,España,Centro (ES),Castilla y León,León,Barjas,modis,0,0,0,0,0,99.9999999998765,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2444",2009/06/22 00:00:00,2009/06/22 00:00:00+00,"110",ES,ESP,España,Centro (ES),Castilla y León,León,Benuza,modis,58.9285714285188,0,0,0,0,41.0714285713919,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2450",2009/03/24 00:00:00,2009/03/24 00:00:00+00,"33",ES,ESP,España,Noroeste,Galicia,Pontevedra,Covelo,modis,12.4999999999609,0,0,0,0,87.4999999997266,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2451",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"126",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,modis,0,0,0,0,0,99.99999999992,0,0,0,0.851437265858959,"0",2022/01/26 11:57:54.973,EU,EU
,,"2454",2009/08/16 00:00:00,2009/08/16 00:00:00+00,"74",ES,ESP,España,Sur,Andalucía,Almería,Sorbas,modis,0,0,0,66.2162162161267,0,4.05405405404858,29.7297297296896,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2544",2009/09/12 00:00:00,2009/09/12 00:00:00+00,"89",ES,ESP,España,Noroeste,Galicia,Lugo,Cervantes,modis,23.3333333333074,0,0,0,16.6666666666481,59.9999999999333,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2590",2009/08/19 00:00:00,2009/08/19 00:00:00+00,"315",ES,ESP,España,Centro (ES),Castilla y León,Salamanca,"Bouza, La",modis,0,0,0,2.22222222222152,0.95238095238065,83.8095238094972,13.0158730158689,0,0,90.6256419489779,"0",2022/01/26 11:57:54.973,EU,EU
,,"2593",2009/01/24 00:00:00,2009/01/24 00:00:00+00,"1173",ES,ESP,España,Este,Comunitat Valenciana,Alicante/Alacant,Benidorm,modis,5.69243840271829,10.8751062022081,0.0849617672047506,15.3780798640599,4.75785896346604,49.5327102803696,7.2217502124038,6.45709430756105,0,63.3996455101974,"0",2022/01/26 11:57:54.973,EU,EU
,,"2596",2009/03/24 00:00:00,2009/03/24 00:00:00+00,"262",ES,ESP,España,Centro (ES),Castilla y León,León,Peranzanes,modis,6.41509433962022,0,0,0,0,93.584905660342,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2597",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"955",ES,ESP,España,Noroeste,Galicia,Lugo,Palas de Rei,modis,12.4087591240863,0,3.64963503649597,0,0,79.7705943691262,4.17101147028111,0,0,63.6652100500128,"0",2022/01/26 11:57:54.973,EU,EU
,,"2604",2009/07/18 00:00:00,2009/07/18 00:00:00+00,"335",ES,ESP,España,Sur,Andalucía,Cádiz,Tarifa,modis,44.1520467836128,0.292397660818628,0,53.5087719298089,1.75438596491177,0,0.292397660818628,0,0,99.8796816313549,"0",2022/01/26 11:57:54.973,EU,EU
,,"2638",2009/08/30 00:00:00,2009/08/30 00:00:00+00,"214",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Degaña,modis,23.0414746543673,0,0,0,0,76.9585253455867,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2609",2009/07/18 00:00:00,2009/07/18 00:00:00+00,"1165",ES,ESP,España,Noreste,Aragón,Zaragoza,Fayón,modis,0,3.44234079173809,0,0,64.3717728055022,2.49569707401011,29.690189328741,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2931",2009/08/23 00:00:00,2009/08/23 00:00:00+00,"33",ES,ESP,España,Centro (ES),Castilla y León,Salamanca,Mieza,modis,57.5757575755831,0,0,27.2727272726446,0,15.1515151514692,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3273",2009/07/29 00:00:00,2009/07/29 00:00:00+00,"59",ES,ESP,España,Sur,Andalucía,Sevilla,San Nicolás del Puerto,modis,27.1186440677506,0,0,0,0,0,72.8813559320799,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2644",2009/07/17 00:00:00,2009/07/17 00:00:00+00,"5484",ES,ESP,España,Este,Cataluña,Lleida,Cabanabona,modis,4.9207217058501,0,0,12.5569527975212,0,0,82.5223254966269,0,0,92.2607923898372,"0",2022/01/26 11:57:54.973,EU,EU
,,"2686",2009/07/24 00:00:00,2009/07/24 00:00:00+00,"1017",ES,ESP,España,Este,Comunitat Valenciana,Castellón/Castelló,Castellnovo,modis,5.39215686274457,8.13725490195999,0,0,8.33333333333252,55.4901960784259,19.1176470588217,3.52941176470554,0,1.36491274224153,"0",2022/01/26 11:57:54.973,EU,EU
,,"2688",2009/07/23 00:00:00,2009/07/23 00:00:00+00,"225",ES,ESP,España,Noreste,Aragón,Teruel,Valdeltormo,modis,0,66.8161434977279,0,0,4.03587443946007,0,29.1479820627672,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2689",2009/07/21 00:00:00,2009/07/21 00:00:00+00,"41",ES,ESP,España,Comunidad de Madrid,Comunidad de Madrid,Madrid,Collado Mediano,modis,4.9999999999875,0,0,0,0,87.4999999997812,0,7.49999999998125,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2642",2009/07/03 00:00:00,2009/07/03 00:00:00+00,"205",ES,ESP,España,Este,Cataluña,Lleida,Cabanabona,modis,0,0,0,6.28019323671194,0,0,93.7198067632398,0,0,97.2847116978792,"0",2022/01/26 11:57:54.973,EU,EU
,,"2643",2009/07/16 00:00:00,2009/07/16 00:00:00+00,"74",ES,ESP,España,Centro (ES),Castilla-La Mancha,Ciudad Real,Abenójar,modis,13.6986301369675,0,0,0,0,26.0273972602383,60.2739726026572,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2645",2009/07/18 00:00:00,2009/07/18 00:00:00+00,"878",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Cubo de Benavente,modis,0,2.61363636363607,0,54.431818181812,34.7727272727233,2.61363636363607,5.56818181818119,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2650",2009/08/15 00:00:00,2009/08/15 00:00:00+00,"84",ES,ESP,España,Este,Cataluña,Tarragona,Montferri,modis,0,39.9999999999529,0,59.9999999999294,0,0,0,0,0,95.7283762058399,"0",2022/01/26 11:57:54.973,EU,EU
,,"2769",2009/05/09 00:00:00,2009/05/09 00:00:00+00,"151",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Porto,modis,0,0,0,0,0,99.9999999999355,0,0,0,5.25543588807498,"0",2022/01/26 11:57:54.973,EU,EU
,,"2780",2009/04/01 00:00:00,2009/04/01 00:00:00+00,"108",ES,ESP,España,Centro (ES),Castilla y León,León,Murias de Paredes,modis,1.83486238531942,0,0,0,0,98.1651376145888,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2803",2009/05/07 00:00:00,2009/05/07 00:00:00+00,"71",ES,ESP,España,Centro (ES),Castilla y León,León,Villagatón,modis,0,0,0,0,0,99.9999999998611,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3363",2009/07/13 00:00:00,2009/07/13 00:00:00+00,"112",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Riofrío de Aliste,modis,0,0,0,2.70270270270027,67.5675675675067,17.1171171171017,12.6126126126012,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2824",2009/03/23 00:00:00,2009/03/23 00:00:00+00,"264",ES,ESP,España,Noroeste,Galicia,Ourense,Laza,modis,29.9625468164682,0,0,0,3.74531835205852,61.7977528089656,4.49438202247023,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2986",2009/08/02 00:00:00,2009/08/02 00:00:00+00,"608",ES,ESP,España,Noreste,Aragón,Zaragoza,Terrer,modis,0,2.46710526315749,0,43.9144736842033,39.9671052631513,1.31578947368399,12.3355263157874,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"2987",2009/07/23 00:00:00,2009/07/23 00:00:00+00,"707",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Izagaondoa,modis,19.4050991501389,0,0,44.7592067988605,0,1.84135977337084,33.9943342776156,0,0,54.0935603829149,"0",2022/01/26 11:57:54.973,EU,EU
,,"3236",2009/07/29 00:00:00,2009/07/29 00:00:00+00,"1930",ES,ESP,España,Noreste,Aragón,Zaragoza,Valmadrid,modis,0,5.13485477178397,0,10.373443983402,54.7199170124453,0,29.7717842323636,0,0,20.8512077957233,"0",2022/01/26 11:57:54.973,EU,EU
,,"3181",2009/08/15 00:00:00,2009/08/15 00:00:00+00,"89",ES,ESP,España,Centro (ES),Castilla y León,León,"Barrios de Luna, Los",modis,37.7777777777358,0,6.66666666665926,0,0,55.5555555554938,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3182",2009/08/15 00:00:00,2009/08/15 00:00:00+00,"21",ES,ESP,España,Noroeste,Cantabria,Cantabria,"Rozas de Valdearroyo, Las",modis,0,0,0,0,0,99.9999999995,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3233",2009/07/25 00:00:00,2009/07/25 00:00:00+00,"47",ES,ESP,España,Este,Comunitat Valenciana,Alicante/Alacant,Pedreguer,modis,0,0,0,52.9411764704844,0,47.0588235293195,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3234",2009/07/29 00:00:00,2009/07/29 00:00:00+00,"219",ES,ESP,España,Centro (ES),Extremadura,Badajoz,Fuente del Maestre,modis,0,0,0,0,0,93.3035714285298,6.69642857142558,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3256",2009/03/19 00:00:00,2009/03/19 00:00:00+00,"88",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,modis,27.3809523809198,0,0,0,0,60.7142857142134,11.9047619047477,0,0,12.1099076360915,"0",2022/01/26 11:57:54.973,EU,EU
,,"3257",2009/03/18 00:00:00,2009/03/18 00:00:00+00,"58",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Onís,modis,52.6315789472761,0,0,0,0,47.3684210525485,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3258",2009/03/18 00:00:00,2009/03/18 00:00:00+00,"41",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cabrales,modis,0,0,0,0,0,99.9999999997619,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3291",2009/03/25 00:00:00,2009/03/25 00:00:00+00,"183",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Tineo,modis,8.69565217390832,0,0,0,0,89.6739130434295,0,1.63043478260781,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3292",2009/02/21 00:00:00,2009/02/21 00:00:00+00,"97",ES,ESP,España,Centro (ES),Castilla y León,León,Igüeña,modis,16.8421052631402,0,0,0,0,83.1578947367546,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3297",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"188",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Valdés,modis,0,0,0,0,0,99.9999999999462,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3368",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"81",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Villanueva de Oscos,modis,20.7317073170479,0,0,0,0,79.2682926828302,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3369",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"385",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Illano,modis,12.9870129870096,0,0,0,0,87.0129870129644,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3370",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"245",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,modis,21.2851405622404,0,0,0,0,78.7148594377194,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3393",2009/07/15 00:00:00,2009/07/15 00:00:00+00,"1024",ES,ESP,España,Centro (ES),Castilla-La Mancha,Albacete,Pozo-Lorente,modis,0,16.1132812499984,0,26.6601562499974,56.0546874999945,0,1.17187499999989,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3396",2009/07/15 00:00:00,2009/07/15 00:00:00+00,"242",ES,ESP,España,Sur,Andalucía,Málaga,Casarabonela,modis,0,43.9024390243724,0,41.056910569089,0,0,15.040650406498,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3548",2009/03/20 00:00:00,2009/03/20 00:00:00+00,"85",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Onís,modis,0,0,0,0,0,99.999999999881,0,0,0,26.2474097408795,"0",2022/01/26 11:57:54.973,EU,EU
,,"3423",2009/07/17 00:00:00,2009/07/17 00:00:00+00,"276",ES,ESP,España,Centro (ES),Castilla y León,León,Boca de Huérgano,modis,0,0,0,0,13.9194139194088,84.9816849816539,1.0989010989007,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3448",2009/08/24 00:00:00,2009/08/24 00:00:00+00,"855",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Riofrío de Aliste,modis,0,0,0,76.2632197414716,3.64277320799017,4.70035252643893,15.3936545240875,0,0,0.305854890254976,"0",2022/01/26 11:57:54.973,EU,EU
,,"3456",2009/08/17 00:00:00,2009/08/17 00:00:00+00,"156",ES,ESP,España,Centro (ES),Castilla y León,León,Boca de Huérgano,modis,0,0,0,0,0,99.9999999999371,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3460",2009/08/15 00:00:00,2009/08/15 00:00:00+00,"40",ES,ESP,España,Centro (ES),Castilla y León,León,Puebla de Lillo,modis,26.1904761904138,0,0,0,0,73.8095238093481,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3493",2009/09/15 00:00:00,2009/09/15 00:00:00+00,"453",ES,ESP,España,Centro (ES),Castilla y León,Salamanca,San Esteban de la Sierra,modis,12.8603104212832,0,0,41.9068736141814,13.9689578713938,2.21729490022124,29.0465631928982,0,0,20.0247701093652,"0",2022/01/26 11:57:54.973,EU,EU
,,"3546",2009/09/29 00:00:00,2009/09/29 00:00:00+00,"97",ES,ESP,España,Noroeste,Galicia,Ourense,Avión,modis,0,0,0,0,0,99.9999999998969,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3842",2009/03/23 00:00:00,2009/03/23 00:00:00+00,"155",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Pías,modis,31.2101910827827,0,0,0,8.91719745222362,57.3248407642947,2.54777070063532,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3635",2009/07/23 00:00:00,2009/07/23 00:00:00+00,"586",ES,ESP,España,Noreste,Aragón,Teruel,"Olmos, Los",modis,0,71.0616438356043,0,1.3698630136984,0,0,27.5684931506802,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3659",2009/07/03 00:00:00,2009/07/03 00:00:00+00,"390",ES,ESP,España,Centro (ES),Castilla-La Mancha,Ciudad Real,Alcoba,modis,18.9258312020412,0,0,0,77.2378516623843,3.83631713554889,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"3660",2009/07/21 00:00:00,2009/07/21 00:00:00+00,"1221",ES,ESP,España,Este,Cataluña,Tarragona,Horta de Sant Joan,modis,16.3114754098347,2.04918032786868,0,13.6885245901628,48.8524590163894,2.29508196721293,16.8032786885232,0,0,99.040995421889,"0",2022/01/26 11:57:54.973,EU,EU
,,"3662",2009/07/21 00:00:00,2009/07/21 00:00:00+00,"1769",ES,ESP,España,Centro (ES),Castilla-La Mancha,Cuenca,Cañizares,modis,0.849377123442761,70.8946772366891,0,7.98414496036195,11.0419026047559,9.22989807474466,0,0,0,89.7929790205276,"0",2022/01/26 11:57:54.973,EU,EU
,,"3704",2009/07/23 00:00:00,2009/07/23 00:00:00+00,"253",ES,ESP,España,Este,Comunitat Valenciana,Castellón/Castelló,Castellón de la Plana / Castelló de la Plana,modis,0,0,0,20.9486166007822,49.0118577074905,6.71936758893015,14.624505928848,8.69565217390961,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3705",2009/07/23 00:00:00,2009/07/23 00:00:00+00,"577",ES,ESP,España,Noreste,Aragón,Zaragoza,Chodes,modis,0,0,0,82.4868651488472,0,0,17.5131348511353,0,0,93.9002104768929,"0",2022/01/26 11:57:54.973,EU,EU
,,"3706",2009/07/22 00:00:00,2009/07/22 00:00:00+00,"120",ES,ESP,España,Centro (ES),Castilla-La Mancha,Cuenca,Buenache de la Sierra,modis,0,88.4297520660426,0,0,0,11.5702479338747,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"2982",2009/08/01 00:00:00,2009/08/01 00:00:00+00,"6073",ES,ESP,España,Canarias,Canarias,La Palma,Fuencaliente de la Palma,modis,0,55.2900461437038,0,5.89980224126556,0,30.8833223467365,6.90507580751472,1.02175346077783,0,52.1462763540821,"0",2022/01/26 11:57:54.973,EU,EU
,,"3771",2009/07/22 00:00:00,2009/07/22 00:00:00+00,"1302",ES,ESP,España,Centro (ES),Castilla y León,Soria,Medinaceli,modis,0.308880308880285,0,0,32.0463320463296,5.40540540540499,33.590733590731,28.6486486486464,0,0,14.6617026057625,"0",2022/01/26 11:57:54.973,EU,EU
,,"3778",2009/09/09 00:00:00,2009/09/09 00:00:00+00,"566",ES,ESP,España,Sur,Andalucía,Málaga,Casares,modis,0,16.22574955908,0,52.7336860670101,0,31.0405643738922,0,0,0,96.6693337847165,"0",2022/01/26 11:57:54.973,EU,EU
,,"3808",2009/03/23 00:00:00,2009/03/23 00:00:00+00,"263",ES,ESP,España,Noroeste,Galicia,Ourense,Vilardevós,modis,9.84848484848112,0,0,0,48.4848484848301,37.4999999999858,4.16666666666509,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4053",2009/09/09 00:00:00,2009/09/09 00:00:00+00,"70",ES,ESP,España,Noroeste,Cantabria,Cantabria,Valdeolea,modis,0,0,0,0,0,72.8571428570388,27.1428571428184,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"3278",2009/07/23 00:00:00,2009/07/23 00:00:00+00,"1060",ES,ESP,España,Noreste,Aragón,Teruel,Alloza,modis,0,2.63653483992442,1.12994350282475,44.9152542372839,25.8945386064006,0,25.4237288135569,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4058",2009/09/11 00:00:00,2009/09/11 00:00:00+00,"711",ES,ESP,España,Centro (ES),Castilla y León,León,Murias de Paredes,modis,24.4350282485841,1.1299435028247,0,0,1.27118644067779,73.1638418078993,0,0,0,72.5547803902967,"0",2022/01/26 11:57:54.973,EU,EU
,,"4149",2009/07/24 00:00:00,2009/07/24 00:00:00+00,"132",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,modis,0,0,0,0,0,99.9999999999248,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4400",2009/08/25 00:00:00,2009/08/25 00:00:00+00,"348",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Ferreruela,modis,0,0,0,76.0806916426294,13.8328530259326,0,10.0864553314092,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4371",2009/02/17 00:00:00,2009/02/17 00:00:00+00,"45",ES,ESP,España,Centro (ES),Castilla y León,León,Benuza,modis,0,0,0,0,0,99.9999999997872,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4425",2009/03/18 00:00:00,2009/03/18 00:00:00+00,"127",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,11.6279069767352,0,0,0,3.87596899224506,84.4961240309423,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4373",2009/09/05 00:00:00,2009/09/05 00:00:00+00,"50",ES,ESP,España,Noroeste,Galicia,Ourense,"Mezquita, A",modis,1.92307692307322,59.61538461527,0,0,0,38.4615384614645,0,0,0,91.5407712862564,"0",2022/01/26 11:57:54.973,EU,EU
,,"4426",2009/03/18 00:00:00,2009/03/18 00:00:00+00,"185",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,modis,19.354838709667,0,0,0,0,80.6451612902792,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4433",2009/03/20 00:00:00,2009/03/20 00:00:00+00,"142",ES,ESP,España,Noroeste,Galicia,Ourense,Padrenda,modis,0,0,33.0985915492725,0,0,66.9014084506571,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4434",2009/03/23 00:00:00,2009/03/23 00:00:00+00,"369",ES,ESP,España,Centro (ES),Castilla y León,León,Barjas,modis,8.21917808218953,0,0,0,0,91.7808219177831,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4435",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"391",ES,ESP,España,Noroeste,Galicia,Ourense,Lobeira,modis,0.25380710659892,0,0,0,3.55329949238488,96.1928934009908,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"4471",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"64",ES,ESP,España,Noroeste,Galicia,Ourense,Lobeira,modis,3.07692307691834,0,0,0,0,96.9230769229278,0,0,0,57.9642664872821,"0",2022/01/26 11:57:54.973,EU,EU
,,"4472",2009/03/22 00:00:00,2009/03/22 00:00:00+00,"69",ES,ESP,España,Noroeste,Galicia,Ourense,Lobios,modis,35.3846153845609,0,1.53846153845917,0,0,63.076923076826,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4548",2009/09/15 00:00:00,2009/09/15 00:00:00+00,"45",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,modis,0,0,0,0,0,99.9999999997778,0,0,0,0.964413798729834,"0",2022/01/26 11:57:54.973,EU,EU
,,"4549",2009/09/15 00:00:00,2009/09/15 00:00:00+00,"163",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Allande,modis,0.598802395209222,0,0,0,0,99.4011976047309,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4550",2009/09/11 00:00:00,2009/09/11 00:00:00+00,"144",ES,ESP,España,Centro (ES),Castilla y León,León,Truchas,modis,0,0,0,0,0,98.5714285713582,1.42857142857041,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4551",2009/09/11 00:00:00,2009/09/11 00:00:00+00,"176",ES,ESP,España,Centro (ES),Castilla y León,León,Castropodame,modis,7.95454545454094,0,0,0,34.0909090908897,56.8181818181495,0,1.13636363636299,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4628",2009/09/01 00:00:00,2009/09/01 00:00:00+00,"74",ES,ESP,España,Noroeste,Galicia,Ourense,San Cristovo de Cea,modis,3.94736842104744,27.6315789473321,0,0,0,64.4736842104415,3.94736842104744,0,0,61.591829632492,"0",2022/01/26 11:57:54.973,EU,EU
,,"4636",2009/09/11 00:00:00,2009/09/11 00:00:00+00,"159",ES,ESP,España,Centro (ES),Castilla y León,León,Villafranca del Bierzo,modis,17.7215189873306,13.9240506329026,0,0,68.3544303797036,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4668",2009/09/28 00:00:00,2009/09/28 00:00:00+00,"113",ES,ESP,España,Noroeste,Galicia,Ourense,Melón,modis,6.95652173912439,0,3.47826086956219,0,0,89.5652173912265,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4813",2009/03/23 00:00:00,2009/03/23 00:00:00+00,"459",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Hermisende,modis,0,0,0,0,6.08695652173781,88.6956521738938,5.21739130434669,0,0,7.55639985578856,"0",2022/01/26 11:57:54.973,EU,EU
,,"4816",2009/08/29 00:00:00,2009/08/29 00:00:00+00,"83",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Fonfría,modis,9.9999999999875,0,0,0,9.9999999999875,0,79.9999999999,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4908",2009/07/22 00:00:00,2009/07/22 00:00:00+00,"379",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Juslapeña,modis,4.71204188481552,4.97382198952749,0,0,0,31.4136125654368,58.900523560194,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4909",2009/07/24 00:00:00,2009/07/24 00:00:00+00,"2099",ES,ESP,España,Noreste,País Vasco,Araba/Álava,Bernedo,modis,4.2502387774592,0,0,11.4135625596938,26.8863419293206,7.68863419293182,49.7612225405898,0,0,0.603319924846496,"0",2022/01/26 11:57:54.973,EU,EU
,,"5024",2009/07/14 00:00:00,2009/07/14 00:00:00+00,"4754",ES,ESP,España,Sur,Andalucía,Almería,Turre,modis,0.526205009471679,0,0,63.7129025468309,0.862976215533554,32.961481793306,0.631446011366015,1.30498842348976,0,0.492517324418937,"0",2022/01/26 11:57:54.973,EU,EU
,,"5071",2009/09/15 00:00:00,2009/09/15 00:00:00+00,"63",ES,ESP,España,Sur,Andalucía,Málaga,Benahavís,modis,0,0,0,80.6451612901925,0,0,4.83870967741155,14.5161290322347,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1306",2010/08/08 00:00:00,2010/08/08 00:00:00+00,"70",ES,ESP,España,Noroeste,Galicia,Ourense,Lobios,modis,2.94117647058391,0,13.2352941176276,0,0,79.4117647057656,4.41176470587586,0,0,2.35568442913146,"0",2022/01/26 11:57:54.973,EU,EU
,,"2144",2010/08/15 00:00:00,2010/08/15 00:00:00+00,"41",ES,ESP,España,Noroeste,Galicia,A Coruña,Muros,modis,43.9024390242832,0,0,0,0,53.658536585235,2.43902439023795,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"4463",2010/08/15 00:00:00,2010/08/15 00:00:00+00,"56",ES,ESP,España,Noroeste,Galicia,A Coruña,Dumbría,modis,0,0,1.7857142857111,0,0,98.2142857141103,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1951",2010/09/07 00:00:00,2010/09/07 00:00:00+00,"283",ES,ESP,España,Este,Comunitat Valenciana,Valencia/València,Simat de la Valldigna,modis,0,0.701754385964666,0,75.7894736841839,0,23.5087719298163,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
